Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CellMarker_Augmented_2021	Mesenchymal Progenitor cell:Bone	36/96	1.156460e-05	7.779120e-04	0	0	2.626804e+00	2.986035e+01	YAP1;COL16A1;TENM3;COL12A1;PTPN21;PLOD2;ANTXR1;FGF2;PTPRG;ADAMTSL1;SGCE;NUAK1;CALD1;MAP4;TEAD1;SH3D19;CAP2;CACNA2D1;CAV1;DAB2IP;FN1;NAV2;MID1;DKK3;ARHGAP23;TJP1;PPFIBP1;COL4A2;COL4A1;FAT1;AMOTL2;FKBP9;AMOTL1;FAT4;FBXL7;FBN1
CellMarker_Augmented_2021	Mesenchymal Progenitor cell:Adipose Tissue	36/96	1.156460e-05	7.779120e-04	0	0	2.626804e+00	2.986035e+01	YAP1;COL16A1;TENM3;COL12A1;PTPN21;PLOD2;ANTXR1;FGF2;PTPRG;ADAMTSL1;SGCE;NUAK1;CALD1;MAP4;TEAD1;SH3D19;CAP2;CACNA2D1;CAV1;DAB2IP;FN1;NAV2;MID1;DKK3;ARHGAP23;TJP1;PPFIBP1;COL4A2;COL4A1;FAT1;AMOTL2;FKBP9;AMOTL1;FAT4;FBXL7;FBN1
CellMarker_Augmented_2021	Dental Pulp Stem cell:Molar	36/96	1.156460e-05	7.779120e-04	0	0	2.626804e+00	2.986035e+01	YAP1;COL16A1;TENM3;COL12A1;PTPN21;PLOD2;ANTXR1;FGF2;PTPRG;ADAMTSL1;SGCE;NUAK1;CALD1;MAP4;TEAD1;SH3D19;CAP2;CACNA2D1;CAV1;DAB2IP;FN1;NAV2;MID1;DKK3;ARHGAP23;TJP1;PPFIBP1;COL4A2;COL4A1;FAT1;AMOTL2;FKBP9;AMOTL1;FAT4;FBXL7;FBN1
CellMarker_Augmented_2021	Tumor-propagating cell:Undefined	36/96	1.156460e-05	7.779120e-04	0	0	2.626804e+00	2.986035e+01	YAP1;COL16A1;TENM3;COL12A1;PTPN21;PLOD2;ANTXR1;FGF2;PTPRG;ADAMTSL1;SGCE;NUAK1;CALD1;MAP4;TEAD1;SH3D19;CAP2;CACNA2D1;CAV1;DAB2IP;FN1;NAV2;MID1;DKK3;ARHGAP23;TJP1;PPFIBP1;COL4A2;COL4A1;FAT1;AMOTL2;FKBP9;AMOTL1;FAT4;FBXL7;FBN1
CellMarker_Augmented_2021	Progenitor cell:Fetal Liver	36/96	1.156460e-05	7.779120e-04	0	0	2.626804e+00	2.986035e+01	YAP1;COL16A1;TENM3;COL12A1;PTPN21;PLOD2;ANTXR1;FGF2;PTPRG;ADAMTSL1;SGCE;NUAK1;CALD1;MAP4;TEAD1;SH3D19;CAP2;CACNA2D1;CAV1;DAB2IP;FN1;NAV2;MID1;DKK3;ARHGAP23;TJP1;PPFIBP1;COL4A2;COL4A1;FAT1;AMOTL2;FKBP9;AMOTL1;FAT4;FBXL7;FBN1
CellMarker_Augmented_2021	Mesenchymal Stem cell:Corneal Endothelium	36/97	1.510994e-05	9.116260e-04	0	0	2.583582e+00	2.867817e+01	NRP1;SHC1;TGFB1I1;LTBP2;ANTXR2;NID2;ADAMTSL1;CLMP;PLAU;PDGFC;FLNA;HAS2;IGFBP7;TIMP1;ANXA2;CAV1;HEG1;MYOF;FNDC3B;CRIM1;FN1;BICC1;EXT2;MMP14;CCDC80;EVC;COL4A2;COL4A1;COL6A2;CALU;TGFBI;ITGA5;VIM;RECK;VCL;FBN1
CellMarker_Augmented_2021	Abnormal Plasma cell:Peripheral Blood	37/101	1.626290e-05	9.116260e-04	0	0	2.531094e+00	2.790942e+01	NRXN1;TMEM200C;FAM107A;ELAVL4;APCDD1;DTX4;TSPAN11;SLC8A1;CX3CL1;NCALD;LAMP5;EDNRB;SGCD;RASSF4;A2M;LRRC4C;SCN3A;ZBTB7C;KCND3;INSR;PROX1;SHISA6;PTPRD;VCAN;GATM;NFASC;TPPP3;VANGL2;SETBP1;ASXL3;RIMBP2;SDC1;RGL1;SCN4B;PDZRN4;ITGA9;C1QC
CellMarker_Augmented_2021	Epithelial cell:Embryoid Body	37/101	1.626290e-05	9.116260e-04	0	0	2.531094e+00	2.790942e+01	YAP1;COL16A1;TENM3;TUSC3;COL12A1;PTPN21;FBLN1;ANTXR1;EGFR;PTPRG;BOC;TIMP3;DMD;LRIG3;SLIT2;SLC16A2;PAMR1;TEAD1;SH3D19;CAP2;IGFBP5;DST;MYO10;PCDH7;ANK2;NAV2;SULF1;EML1;MID1;CTTNBP2NL;TJP1;COL4A2;COL4A1;PALLD;FAT1;AMOTL2;ALDH7A1
CellMarker_Augmented_2021	Multipotent Progenitor cell:Heart	36/99	2.534296e-05	1.216133e-03	0	0	2.501254e+00	2.647080e+01	YAP1;PTPRU;CHRNA3;HDAC2;TENM3;TUSC3;NXN;WWC1;PTPN21;SEMA3F;JPH1;HS6ST2;IGSF9;PTPRF;EFNB2;MDK;LRIG3;SLIT2;TEAD1;PRPH;AADAT;PCDH7;LRRIQ1;DAB2IP;MID1;PRSS12;MEIS2;GULP1;TOM1L1;VANGL2;PLCB4;FRAS1;DLG5;FAT1;AMOTL2;PFN2
CellMarker_Augmented_2021	Cancer Stem cell:Mammary Gland	36/99	2.534296e-05	1.216133e-03	0	0	2.501254e+00	2.647080e+01	MVP;PXN;TWF2;DYSF;ILK;ECE1;FAM214B;TRIOBP;HDAC7;RRAS;ABLIM3;PACSIN2;FLNA;CAPN1;PDLIM7;CTSA;SVIL;PHC2;PARP4;ACTN1;TFE3;ARAP3;PPBP;ARAP1;TNFRSF1A;RAB32;S100A6;MYH9;ITGA6;TGFBI;ITGA5;TLN1;MYL9;VCL;BCL2L1;PF4
CellMarker_Augmented_2021	Gastric Stem cell:Gastric Gland	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Corneal Limbal Stem cell:Limbal Epithelium	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Intestinal Stem cell:Gastrointestinal Tract	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Somatic Stem cell:Endometrium	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Ovarian Somatic cell:Ovary	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Stem cell:Gastric Gland	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;PTPN21;FBLN1;KALRN;TSPAN11;EGFR;PTPRG;LRP6;NYNRIN;EFNB2;SALL1;GPC3;LRIG3;SOX9;SLIT2;TEAD1;GPC6;PRKG1;SH3D19;CAP2;FARP1;AADAT;CACNA2D1;NR2F1;DAB2IP;ANK2;PROX1;PARD3B;TM6SF2;PTPRD;TJP1;FRAS1;FAT1;TLN2;ALDH7A1;FREM1
CellMarker_Augmented_2021	Chondrocyte:Cartilage	36/100	3.254271e-05	1.216133e-03	0	0	2.462020e+00	2.543995e+01	YAP1;COL16A1;TENM3;COL14A1;COL11A1;COL12A1;PTPN21;FBLN1;ANTXR1;TSPAN11;PTPRG;CALD1;BOC;LRIG3;SOX9;SLIT2;SLC16A2;GPC6;CDON;FARP1;POSTN;IGFBP5;FN1;ANK2;SULF1;COL4A2;TMEM98;COL4A1;PTK7;COL6A1;FAT1;AMOTL2;PRKD1;FBXL7;FBN1;FGFR1
CellMarker_Augmented_2021	Plasmacytoid Dendritic cell:Lung	36/101	4.155925e-05	1.497617e-03	0	0	2.423994e+00	2.445419e+01	NRP1;ITGB5;SEMA3C;LTBP2;ABLIM3;PLAU;PDGFC;KIF13A;PLXNA2;AOX1;TIMP3;IGFBP7;FILIP1L;PDLIM5;TNS3;SASH1;IL13RA1;TGM2;TNS1;SVIL;LAMB2;MYOF;FNDC3B;CRIM1;FN1;INHBA;TNFRSF1A;MMP14;COL4A2;COL4A1;ITGBL1;WDFY3;FKBP9;TGFBI;ITGA5;RIN2
CellMarker_Augmented_2021	Lake Et al.Science.Ex8:Brain	24/58	5.191003e-05	1.806111e-03	0	0	3.085312e+00	3.043969e+01	TRPC7;PTPRU;GAS2L3;POSTN;TRPC5;HPSE2;MYO10;ATP8B1;HGF;SFMBT2;PLD5;PRLR;LTBP1;CDC14A;FRAS1;SYT10;ITGA11;COL20A1;ITGB8;RGS12;MCTP2;PDLIM5;RIN2;TRPM4
CellMarker_Augmented_2021	Liver Progenitor cell:Fetal Liver	35/99	6.404711e-05	2.154118e-03	0	0	2.392984e+00	2.310640e+01	YAP1;PTPRU;LAMA5;COL16A1;CRABP2;COL12A1;PTPN21;FBLN1;SEMA3F;ANTXR1;PTPRF;ADCY6;EGFR;NYNRIN;BOC;DAG1;LRIG3;PTGFRN;TEAD1;TBC1D16;IGFBP5;LAMB2;DAB2IP;TJP1;BCAM;COL4A2;PALLD;DLG5;COL6A1;PXDN;FAT1;VWA1;AMOTL2;PLXNB1;FKBP9
CellMarker_Augmented_2021	Nucleus Pulposus cell:Intervertebral Disc	35/100	8.101108e-05	2.636780e-03	0	0	2.356024e+00	2.219592e+01	COLEC12;COL14A1;COL12A1;FBLN1;ANTXR1;UACA;ADAMTSL1;ARHGAP20;BMPER;CALD1;ADAMTS1;BOC;SLIT2;PAMR1;WNT2;PRKG1;RUNX1T1;IGFBP5;MYO10;CACNA2D1;PCDH7;NR2F1;SMAD9;SULF1;EML1;PARD3B;TJP1;TANC1;COL4A2;COL4A1;COL6A1;COL6A3;PRKD1;FBN1;RBMS3
CellMarker_Augmented_2021	Fibroblast:Peripheral Blood	33/95	1.506446e-04	4.634157e-03	0	0	2.328054e+00	2.048824e+01	COL16A1;HSPB6;LAMA2;COL14A1;COL11A1;COL12A1;FBLN1;THBS2;ANTXR1;NID2;ADAMTSL1;ADAMTS5;CALD1;BOC;TIMP3;SLIT3;PAMR1;POSTN;IGFBP5;ADAM33;FN1;SULF1;DKK3;CCDC80;CXCL12;COL4A2;COL4A1;COL6A1;PXDN;COL6A3;ITGBL1;FBXL7;FBN1
CellMarker_Augmented_2021	Lake Et al.Science.Ex6:Brain	16/34	1.515631e-04	4.634157e-03	0	0	3.880677e+00	3.412865e+01	ZFHX3;BCL11B;GRIK3;MCC;SULF1;PCSK5;RYR3;HCRTR2;ADAMTSL1;GHR;GRM4;DLC1;TSPAN18;RBM20;FEZF2;SDK2
CellMarker_Augmented_2021	Purkinje cell:Brain	33/96	1.888491e-04	4.647262e-03	0	0	2.290960e+00	1.964398e+01	MAPKBP1;MACF1;MTCL1;DCTN1;ATN1;KLC1;PKD1;SOGA1;ADD1;CAMSAP1;CTIF;HERC2;ZC3H7B;ABL1;EP400;KIF1C;PIP4K2B;TNRC18;ANKRD52;MAP4;SBF1;TNPO2;DYNC1H1;DMPK;INTS1;HUWE1;MICAL3;CDC42BPB;ARHGAP23;PRRC2A;TOM1L2;DLG5;MEGF8
CellMarker_Augmented_2021	Cancer Stem cell:Ovarian Cortex	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	CEMIP;ECM1;MAML2;LAMA2;INPP1;MVP;LTBP2;AHR;NDRG1;EPS8;IL1RL2;PLAU;HAS2;IGFBP7;TIMP1;FILIP1L;TNS3;POSTN;ANXA2;CAV1;HEG1;MYOF;CRIM1;INHBA;SERPINB7;MMP14;CCDC80;S100A6;ITGBL1;COL6A3;TGFBI;NBL1;RIN2;PAM
CellMarker_Augmented_2021	Vascular Stem cell:Blood	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	ARHGAP11A;CDCA2;PRKDC;NCAPG2;CDCA7;MCM10;TTK;HMMR;KIF11;NCAPH;KIF15;RACGAP1;NUF2;PBK;RAD54L;KNTC1;MYBL2;GTSE1;BUB1;HELLS;POLQ;CKAP2L;KIF23;CDC25C;NDC80;CIT;CCNA2;ANLN;TPX2;CENPE;ESPL1;KIFC1;PRC1;KIF20A
CellMarker_Augmented_2021	Vascular Progenitor cell:Blood	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	ARHGAP11A;CDCA2;PRKDC;NCAPG2;CDCA7;MCM10;TTK;HMMR;KIF11;NCAPH;KIF15;RACGAP1;NUF2;PBK;RAD54L;KNTC1;MYBL2;GTSE1;BUB1;HELLS;POLQ;CKAP2L;KIF23;CDC25C;NDC80;CIT;CCNA2;ANLN;TPX2;CENPE;ESPL1;KIFC1;PRC1;KIF20A
CellMarker_Augmented_2021	Gastric Stem cell:Gastric Corpus	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	YAP1;LAMA5;DNAH5;PTPRK;PTPRF;WFDC2;EGFR;BPIFA1;TEKT1;LRIG3;SOX9;RHPN2;TEAD1;EPHB3;CADPS2;IGFBP5;TNFRSF19;DAB2IP;GRHL3;NAV2;SYTL5;MID1;TJP1;TANC1;PTK7;PLEKHS1;DLG5;MYO5B;FAT1;SDC1;VWA1;PLXNB1;AGRN;VGLL4
CellMarker_Augmented_2021	Cardiac Progenitor cell:Embryonic Stem Cell	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	NRP1;DOCK4;CCDC149;LRP1;LTBP2;ARHGEF10L;THBS2;CTSO;GPNMB;RASSF4;PDGFC;IGFBP7;A2M;TNS3;SASH1;IL13RA1;TNS1;POSTN;STARD13;MYOF;FN1;INHBA;DKK3;ARHGAP31;MMP14;VCAN;CXCL12;MRAS;COL4A1;KCNMA1;TGFBI;RGL1;RIN2;CDK14
CellMarker_Augmented_2021	Cardiomyocyte:Embryonic Stem Cell	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	NRP1;DOCK4;CCDC149;LRP1;LTBP2;ARHGEF10L;THBS2;CTSO;GPNMB;RASSF4;PDGFC;IGFBP7;A2M;TNS3;SASH1;IL13RA1;TNS1;POSTN;STARD13;MYOF;FN1;INHBA;DKK3;ARHGAP31;MMP14;VCAN;CXCL12;MRAS;COL4A1;KCNMA1;TGFBI;RGL1;RIN2;CDK14
CellMarker_Augmented_2021	Stem cell:Stomach	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	CEMIP;ECM1;MAML2;LAMA2;INPP1;MVP;LTBP2;AHR;NDRG1;EPS8;IL1RL2;PLAU;HAS2;IGFBP7;TIMP1;FILIP1L;TNS3;POSTN;ANXA2;CAV1;HEG1;MYOF;CRIM1;INHBA;SERPINB7;MMP14;CCDC80;S100A6;ITGBL1;COL6A3;TGFBI;NBL1;RIN2;PAM
CellMarker_Augmented_2021	Mesenchymal cell:Fetal Liver	34/100	1.934440e-04	4.647262e-03	0	0	2.253284e+00	1.926675e+01	RASL12;COL16A1;LAMA2;COL14A1;ELN;COL11A1;COL12A1;FBLN1;THBS2;NID2;ADAMTSL1;CNN1;ADAMTS5;SGCD;SLIT3;HMCN1;PAMR1;RUNX1T1;POSTN;IGFBP5;FN1;ADAM33;PODN;SULF1;CCDC80;CXCL12;COL4A2;COL4A1;COL6A2;ITGA11;COL6A1;COL6A3;FBXL7;FBN1
CellMarker_Augmented_2021	Clara cell:Undefined	33/98	2.921430e-04	6.855170e-03	0	0	2.220194e+00	1.806853e+01	PHF2;DOCK4;CLSTN3;UBR4;HTT;LENG8;RCBTB1;ADD1;ZMIZ1;ZKSCAN8;EP400;ZSWIM8;ANKFY1;PIP4K2B;DIP2B;BSN;SRRM2;DYNC1H1;MYO5A;TMEM131;ZZEF1;KCTD7;ATRN;CLCN6;RALGAPB;DLG4;WNK1;SGSM2;PI4KA;RAPGEF1;RGL1;ARHGEF7;MEGF8
CellMarker_Augmented_2021	Cartilage Progenitor cell:Cartilage	33/100	4.429403e-04	9.120954e-03	0	0	2.153654e+00	1.663068e+01	YAP1;TENM3;TUSC3;NXN;PTPN21;FBLN1;ANTXR1;TSPAN11;ADCY6;PTPRG;LRP6;SGCE;CALD1;LRIG3;SLIT2;MYH10;TEAD1;GPC6;ADAMTS7;CAP2;PCGF2;DAB2IP;KIF7;MID1;FRAS1;COL4A2;TMEM98;COL4A1;PXDN;FAT1;AMOTL2;ALDH7A1;FBXL7
CellMarker_Augmented_2021	Myoepithelial cell:Parotid Gland	33/100	4.429403e-04	9.120954e-03	0	0	2.153654e+00	1.663068e+01	SEMA5B;RASL12;TENM4;COL14A1;COL11A1;TMEM200C;SLC1A3;THBS2;TSPAN11;PREX2;EDNRB;SALL1;BOC;TIMP3;SLIT2;PAMR1;PDLIM4;RUNX1T1;POSTN;IGFBP5;COL22A1;ANK2;SNCAIP;SULF1;DKK3;PTPRD;NFASC;CXCL12;VANGL2;COL4A2;COL4A1;FEZ1;FBXL7
CellMarker_Augmented_2021	Vascular Smooth Muscle cell:Embryonic Stem Cell	33/100	4.429403e-04	9.120954e-03	0	0	2.153654e+00	1.663068e+01	RASL12;COL16A1;HSPB6;LAMA2;LRP1;COL14A1;ELN;COL11A1;HSPB2;CACNA1C;THBS2;NID2;ADAMTSL1;ADAMTS5;SGCD;CALD1;PAMR1;TNS1;POSTN;ADAM33;PODN;DKK3;CXCL12;COL4A2;COL4A1;COL5A3;COL6A2;COL6A1;MXRA8;COL6A3;MYL9;FBXL7;FBN1
CellMarker_Augmented_2021	Mesothelial cell:Lung	33/100	4.429403e-04	9.120954e-03	0	0	2.153654e+00	1.663068e+01	FHOD3;TENM3;COL11A1;TMEM200C;FMN2;ANTXR1;FGF2;PTPRG;SGCE;NUAK1;SALL1;KCNT2;CALD1;PEG10;SLIT2;SLC16A2;MYH10;GPC6;CAP2;AADAT;CACNA2D1;NR2F1;ANK2;ETV1;NAV2;DKK3;PTPRD;COL4A2;COL4A1;PRKD1;FAT4;FBXL7;PFN2
CellMarker_Augmented_2021	Interstitial cell:Bladder	33/100	4.429403e-04	9.120954e-03	0	0	2.153654e+00	1.663068e+01	FHOD3;TENM3;COL11A1;TMEM200C;FMN2;ANTXR1;FGF2;PTPRG;SGCE;NUAK1;SALL1;KCNT2;CALD1;PEG10;SLIT2;SLC16A2;MYH10;GPC6;CAP2;AADAT;CACNA2D1;NR2F1;ANK2;ETV1;NAV2;DKK3;PTPRD;COL4A2;COL4A1;PRKD1;FAT4;FBXL7;PFN2
